,location,total_sqft,bath,size_BHK,price
8301,others,1342.0,3.0,3,92.0
8304,others,1200.0,3.0,2,85.0
8305,others,1080.0,2.0,2,73.0
8307,others,655.0,1.0,1,53.0
8308,others,1800.0,3.0,3,140.0
8311,others,1900.0,2.0,3,180.0
8312,others,3900.0,4.0,4,333.0
8313,others,2400.0,4.0,3,200.0
8314,others,640.0,1.0,1,20.5
8315,others,1645.0,3.0,3,87.5
8317,others,2600.0,3.0,3,140.0
8318,others,950.0,2.0,2,60.0
8324,others,705.0,1.0,1,57.0
8325,others,1900.0,3.0,3,205.0
8327,others,1402.0,2.0,3,85.0
8328,others,1680.0,3.0,4,135.0
8329,others,2422.0,3.0,4,150.0
8332,others,1000.0,2.0,2,60.0
8333,others,2100.0,3.0,3,240.0
8337,others,1200.0,3.0,3,140.0
8338,others,814.0,2.0,2,55.0
8340,others,1800.0,8.0,6,175.0
8343,others,1590.0,3.0,3,120.0
8344,others,3754.0,6.0,4,430.0
8347,others,1450.0,2.0,3,89.6
8350,others,1340.0,2.0,2,77.0
8352,others,2500.0,4.0,3,260.0
8355,others,1665.0,3.0,3,105.0
8357,others,2300.0,4.0,4,200.0
8358,others,1210.0,2.0,2,76.0
8359,others,2370.0,4.0,3,195.0
8361,others,1286.0,3.0,3,67.0
8363,others,1554.0,3.0,2,130.0
8365,others,1632.0,3.0,4,128.0
8366,others,1065.0,2.0,2,58.0
8367,others,1342.0,2.0,2,115.0
8371,others,1000.0,3.0,2,60.0
8376,others,1636.0,3.0,3,97.0
8378,others,3600.0,4.0,4,450.0
8379,others,1494.0,2.0,3,94.55
8383,others,2400.0,5.0,5,275.0
8386,others,1200.0,3.0,3,72.0
8390,others,2100.0,3.0,3,120.0
8392,others,1000.0,1.0,2,75.0
8395,others,1170.0,2.0,2,86.0
8396,others,4830.0,5.0,4,390.0
8397,others,850.0,2.0,2,75.0
8401,others,2065.0,3.0,3,130.0
8402,others,1150.0,2.0,2,125.0
8407,others,2550.0,4.0,3,290.0
8409,others,615.0,1.0,1,24.0
8411,others,3080.0,2.0,4,285.0
8412,others,1200.0,2.0,4,130.0
8414,others,3400.0,6.0,4,420.0
8415,others,450.0,1.0,1,25.0
8416,others,1100.0,2.0,2,85.0
8417,others,3339.0,3.0,3,250.0
8420,others,4400.0,4.0,5,350.0
8425,others,1036.0,2.0,2,110.0
8431,others,600.0,2.0,1,55.0
8433,others,1376.0,4.0,4,156.0
8434,others,1150.0,2.0,3,60.0
8438,others,1080.0,2.0,2,62.0
8440,others,1265.0,2.0,2,78.0
8443,others,1200.0,3.0,3,96.25
8445,others,1250.0,2.0,3,65.0
8446,others,2631.0,3.0,4,200.0
8447,others,1200.0,1.0,1,125.0
8448,others,830.0,2.0,2,60.0
8449,others,1500.0,2.0,2,88.0
8450,others,700.0,1.0,1,59.0
8453,others,1575.0,2.0,2,90.0
8454,others,1500.0,3.0,3,95.0
8455,others,1450.0,2.0,3,81.0
8456,others,856.0,2.0,2,48.0
8457,others,1143.0,2.0,2,62.0
8461,others,1117.0,2.0,2,110.0
8462,others,600.0,1.0,1,43.0
8466,others,1200.0,3.0,3,70.0
8467,others,2100.0,3.0,3,252.0
8468,others,2675.0,4.0,4,290.0
8473,others,1477.0,2.0,3,80.0
8475,others,3500.0,5.0,4,450.0
8476,others,1793.0,3.0,3,98.0
8480,others,1200.0,3.0,3,128.0
8482,others,1020.0,2.0,2,62.0
8483,others,3563.0,6.0,4,310.0
8486,others,3300.0,5.0,4,318.0
8491,others,1718.0,3.0,3,223.0
8492,others,1200.0,2.0,3,75.0
8493,others,985.0,2.0,2,55.0
8499,others,1085.0,2.0,2,64.0
8500,others,750.0,1.0,1,30.0
8502,others,1030.0,2.0,2,80.0
8504,others,1150.0,2.0,2,69.0
8508,others,1500.0,2.0,3,90.0
8509,others,900.0,2.0,2,55.0
8517,others,1750.0,2.0,4,225.0
8519,others,1760.0,3.0,3,160.0
8520,others,1100.0,2.0,2,78.0
8521,others,1180.0,2.0,2,74.0
8522,others,1184.0,2.0,2,69.0
8524,others,1540.0,3.0,3,85.0
8526,others,1800.0,3.0,3,230.0
8529,others,2000.0,3.0,3,120.0
8530,others,870.0,2.0,2,65.0
8531,others,2000.0,3.0,3,145.0
8532,others,1710.0,2.0,2,200.0
8533,others,500.0,1.0,1,15.0
8537,others,1475.0,3.0,3,78.0
8541,others,924.0,2.0,2,76.23
8542,others,2273.0,4.0,3,220.0
8544,others,3000.0,4.0,6,375.0
8545,others,3160.0,4.0,4,206.0
8547,others,1620.0,3.0,3,130.0
8549,others,922.0,2.0,2,70.0
8550,others,850.0,2.0,2,72.0
8551,others,1123.0,2.0,2,64.0
8552,others,1200.0,1.0,2,65.0
8555,others,1233.0,2.0,2,100.0
8567,others,1936.0,3.0,3,110.0
8568,others,1652.5,3.0,3,90.0
8571,others,1500.0,3.0,3,138.0
8572,others,700.0,2.0,2,43.0
8573,others,1750.0,3.0,3,170.0
8574,others,1365.0,3.0,3,99.0
8577,others,708.0,1.0,2,55.0
8578,others,1680.0,3.0,3,135.0
8579,others,990.0,2.0,2,58.0
8580,others,1240.0,2.0,2,100.0
8581,others,1810.0,3.0,3,118.0
8582,others,2005.0,3.0,3,240.0
8585,others,1000.0,2.0,2,97.0
8588,others,1430.0,3.0,3,78.65
8590,others,1200.0,2.0,1,45.0
8592,others,2663.0,4.0,3,338.0
8596,others,1840.0,4.0,3,175.0
8597,others,840.0,1.0,1,75.0
8599,others,1760.0,2.0,3,116.0
8601,others,3317.5,5.0,4,268.5
8603,others,1274.0,2.0,2,81.0
8604,others,600.0,1.0,2,52.0
8606,others,1670.0,3.0,3,160.0
8609,others,900.0,2.0,2,50.0
8611,others,705.0,1.0,1,55.0
8612,others,1200.0,2.0,3,75.6
8613,others,1330.0,2.0,2,93.0
8615,others,2400.0,5.0,5,285.0
8616,others,2100.0,4.0,4,150.0
8623,others,1550.0,4.0,4,120.0
8625,others,1660.4,4.0,4,211.0
8626,others,905.0,2.0,2,50.0
8627,others,1605.0,3.0,3,105.0
8630,others,550.0,1.0,1,23.0
8634,others,1080.0,2.0,3,75.0
8635,others,1783.0,3.0,3,125.0
8636,others,2500.0,3.0,3,180.0
8639,others,1537.0,3.0,3,110.0
8640,others,1750.0,3.0,3,150.0
8641,others,2800.0,7.0,7,250.0
8643,others,1191.0,2.0,2,90.0
8646,others,1200.0,3.0,3,150.0
8647,others,2849.0,5.0,4,250.0
8653,others,3131.0,4.0,4,349.0
8654,others,827.0,2.0,2,45.0
8661,others,3260.0,5.0,4,388.0
8663,others,1458.0,3.0,3,79.0
8664,others,1205.0,2.0,2,70.0
8665,others,1194.0,2.0,2,65.0
8666,others,1200.0,2.0,2,75.0
8670,others,2200.0,4.0,3,160.0
8671,others,2400.0,3.0,3,150.0
8674,others,1198.0,2.0,2,65.0
8675,others,1656.0,3.0,3,90.0
8676,others,1900.0,3.0,3,155.0
8677,others,1200.0,1.0,2,95.0
8679,others,1100.0,2.0,2,61.0
8680,others,1100.0,2.0,2,110.0
8681,others,1942.0,3.0,3,155.0
8682,others,1200.0,4.0,3,80.0
8685,others,1515.0,3.0,3,90.0
8686,others,935.0,2.0,2,51.5
8690,others,1200.0,4.0,4,95.0
8696,others,1200.0,1.0,1,69.0
8699,others,1717.0,3.0,3,99.0
8702,others,1200.0,1.0,1,48.0
8704,others,1430.0,2.0,3,78.65
8706,others,1190.0,2.0,2,70.0
8708,others,2690.0,4.0,4,185.0
8711,others,2968.0,3.0,3,225.0
8712,others,1594.0,3.0,3,99.0
8713,others,1250.0,2.0,2,68.0
8714,others,1290.0,1.0,2,77.5
8716,others,1464.0,2.0,2,145.0
8718,others,1200.0,2.0,2,75.0
8723,others,1485.0,2.0,3,156.0
8724,others,2070.0,3.0,3,135.0
8725,others,957.0,2.0,2,52.5
8728,others,800.0,2.0,2,55.0
8731,others,1480.0,2.0,3,125.0
8734,others,1500.0,2.0,2,130.0
8736,others,2010.0,3.0,3,125.0
8737,others,1504.0,2.0,3,100.0
8738,others,3820.0,1.0,1,306.0
8740,others,1330.0,3.0,3,73.5
8742,others,1602.0,2.0,3,165.0
8743,others,1200.0,4.0,4,130.0
8745,others,1800.0,3.0,3,220.0
8746,others,2400.0,2.0,3,152.0
8752,others,1862.0,3.0,3,120.0
8754,others,2700.0,3.0,3,200.0
8755,others,1355.0,3.0,4,135.0
8756,others,1677.0,3.0,3,98.0
8758,others,2060.0,3.0,3,150.0
8759,others,1490.0,2.0,3,115.0
8761,others,1740.0,3.0,3,120.0
8762,others,1855.0,3.0,3,145.0
8763,others,1020.0,2.0,2,60.0
8765,others,550.0,1.0,1,16.0
8768,others,3664.0,3.0,3,325.0
8769,others,690.0,2.0,2,42.0
8770,others,1200.0,4.0,4,85.0
8771,others,1520.0,3.0,3,111.0
8773,others,1200.0,4.0,4,86.0
8775,others,1250.0,2.0,2,90.0
8776,others,1900.0,2.0,3,190.0
8779,others,1602.0,2.0,3,170.0
8780,others,907.0,1.0,1,38.0
8781,others,1230.0,2.0,2,70.0
8784,others,1600.0,3.0,3,95.0
8785,others,600.0,2.0,1,23.0
8788,others,3463.0,6.0,4,310.0
8790,others,1200.0,2.0,2,85.0
8792,others,1570.0,3.0,3,110.0
8795,others,2000.0,4.0,3,130.0
8796,others,1350.0,4.0,4,140.0
8798,others,2120.0,3.0,3,177.0
8801,others,1175.0,2.0,2,79.0
8802,others,1713.0,3.0,3,125.0
8804,others,600.0,1.0,1,19.5
8805,others,1112.0,2.0,2,68.0
8809,others,1158.0,2.0,2,75.0
8811,others,3200.0,4.0,4,200.0
8813,others,1600.0,3.0,3,112.0
8814,others,1200.0,2.0,2,90.0
8815,others,1200.0,2.0,2,67.0
8816,others,1266.67,2.0,2,69.0
8819,others,2000.0,2.0,2,160.0
8822,others,1163.0,2.0,2,65.0
8823,others,1800.0,3.0,3,95.0
8825,others,2679.0,5.0,4,280.0
8826,others,1230.0,2.0,2,75.0
8829,others,2400.0,2.0,2,135.0
8830,others,1170.0,2.0,2,75.0
8831,others,705.0,1.0,1,57.0
8832,others,1089.0,2.0,2,60.0
8833,others,880.0,2.0,2,48.0
8839,others,1022.0,2.0,2,57.0
8843,others,1200.0,2.0,2,76.0
8847,others,1300.0,2.0,2,120.0
8848,others,1605.0,3.0,3,100.0
8849,others,1542.0,3.0,3,98.0
8853,others,1333.0,2.0,2,77.27
8854,others,1100.0,3.0,3,110.0
8855,others,1050.0,2.0,2,70.0
8857,others,1310.0,3.0,4,95.0
8858,others,2000.0,3.0,3,105.0
8863,others,1200.0,3.0,3,99.0
8866,others,1000.0,2.0,2,60.0
8867,others,5720.0,3.0,3,350.0
8869,others,1012.0,2.0,2,59.0
8872,others,1200.0,4.0,4,140.0
8874,others,600.0,2.0,2,39.0
8875,others,1240.0,2.0,3,65.0
8877,others,1700.0,3.0,3,111.0
8881,others,1780.0,3.0,3,110.0
8882,others,1200.0,2.0,2,80.0
8884,others,900.0,2.0,3,65.0
8886,others,1500.0,1.0,1,60.0
8887,others,1540.0,3.0,3,85.0
8888,others,665.0,1.0,1,32.0
8889,others,1665.0,3.0,3,110.0
8890,others,2456.0,3.0,3,220.0
8892,others,1530.0,2.0,2,185.0
8895,others,1200.0,2.0,3,130.0
8897,others,1717.0,3.0,3,120.0
8901,others,1475.0,2.0,2,171.0
8903,others,650.0,1.0,1,16.0
8905,others,1504.0,2.0,3,102.0
8908,others,1800.0,4.0,4,145.0
8909,others,3000.0,4.0,4,240.0
8911,others,1625.0,3.0,3,92.0
8912,others,2400.0,4.0,4,250.0
8917,others,1490.0,2.0,3,92.0
8919,others,2500.0,3.0,3,190.0
8920,others,1044.0,2.0,2,60.0
8921,others,1352.0,3.0,2,93.0
8927,others,1567.2,2.0,3,190.0
8929,others,1280.0,2.0,3,69.0
8930,others,1000.0,2.0,2,58.0
8933,others,1240.0,2.0,3,65.0
8934,others,1293.0,2.0,2,75.0
8937,others,860.0,2.0,2,65.5
8939,others,1100.0,2.0,2,66.0
8941,others,1374.0,2.0,3,88.0
8944,others,2400.0,3.0,3,180.0
8946,others,2000.0,2.0,4,160.0
8947,others,834.0,1.0,1,62.0
8949,others,1200.0,3.0,3,149.0
8950,others,600.0,1.0,1,52.0
8951,others,1200.0,2.0,3,76.0
8952,others,2000.0,4.0,4,135.0
8953,others,2750.0,3.0,3,260.0
8954,others,1235.0,2.0,2,148.0
8956,others,1030.0,2.0,2,60.0
8959,others,2400.0,2.0,3,180.0
8960,others,1280.0,2.0,2,90.0
8962,others,1100.0,2.0,2,60.0
8963,others,2075.0,3.0,3,175.0
8965,others,1335.0,2.0,3,87.0
8974,others,2274.24,4.0,3,160.0
8976,others,1351.0,2.0,2,74.0
8977,others,900.0,3.0,2,105.0
8981,others,1350.0,3.0,3,75.0
8983,others,470.0,2.0,1,10.0
8984,others,2300.0,7.0,6,160.0
8985,others,1200.0,3.0,4,125.0
8986,others,1313.0,4.0,3,150.0
8987,others,2515.0,4.0,3,155.0
8990,others,2275.0,3.0,3,285.0
8991,others,1567.0,3.0,2,140.0
8993,others,3500.0,4.0,3,185.0
8996,others,3500.0,5.0,4,450.0
9000,others,1300.0,2.0,3,75.0
9003,others,646.0,1.0,1,25.84
9004,others,1600.0,3.0,3,150.0
9005,others,1150.0,2.0,3,62.0
9010,others,1421.0,2.0,2,90.0
9012,others,2400.0,5.0,6,300.0
9015,others,1235.0,2.0,2,140.0
9016,others,3200.0,3.0,3,260.0
9017,others,1200.0,2.0,2,70.0
9018,others,1450.0,3.0,3,90.0
9019,others,1374.0,3.0,3,72.0
9020,others,3754.0,6.0,4,480.0
9021,others,1893.0,3.0,3,115.0
9022,others,1494.0,2.0,3,94.55
9025,others,1200.0,2.0,3,100.0
9026,others,1308.0,2.0,2,89.04
9028,others,1205.0,2.0,2,70.0
9029,others,1500.0,3.0,3,90.0
9032,others,2400.0,3.0,3,251.0
9036,others,375.0,1.0,1,26.0
9037,others,800.0,3.0,2,59.5
9039,others,1400.0,2.0,2,85.0
9040,others,1800.0,2.0,3,100.0
9041,others,925.0,2.0,2,70.0
9042,others,3746.0,6.0,4,375.0
9045,others,1200.0,4.0,4,95.0
9046,others,1417.0,2.0,3,76.0
9047,others,3500.0,2.0,4,350.0
9051,others,2100.0,4.0,3,255.0
9052,others,1253.0,2.0,2,81.5
9053,others,400.0,1.0,1,35.0
9055,others,1565.0,3.0,3,98.91
9060,others,2400.0,5.0,4,180.0
9061,others,6000.0,1.0,1,276.0
9062,others,825.0,2.0,1,40.0
9063,others,1222.0,2.0,2,80.0
9065,others,1000.0,2.0,2,62.0
9066,others,5000.0,5.0,4,600.0
9069,others,4800.0,5.0,4,420.0
9070,others,3400.0,3.0,3,400.0
9071,others,600.0,1.0,1,33.0
9073,others,2600.0,3.0,3,147.0
9074,others,800.0,2.0,2,80.0
9076,others,800.0,1.0,1,72.0
9077,others,2273.0,4.0,3,192.0
9080,others,1225.0,2.0,3,82.0
9082,others,655.0,1.0,1,27.0
9083,others,1196.0,2.0,2,96.0
9084,others,927.0,2.0,2,50.0
9085,others,600.0,1.0,1,18.0
9086,others,950.0,2.0,2,58.11
9088,others,2800.0,4.0,4,200.0
9093,others,1820.0,3.0,3,150.0
9094,others,800.0,2.0,2,85.0
9095,others,985.0,2.0,2,57.0
9096,others,6000.0,12.0,11,150.0
9099,others,1503.0,2.0,3,93.0
9105,others,1962.0,3.0,3,175.0
9107,others,1760.0,3.0,3,142.0
9108,others,1768.0,3.0,3,95.0
9110,others,3060.0,4.0,4,350.0
9111,others,800.0,1.0,1,32.0
9115,others,600.0,1.0,1,35.0
9116,others,1010.0,2.0,2,55.0
9119,others,1050.0,2.0,2,64.8
9121,others,3978.0,4.0,4,428.0
9125,others,2008.0,3.0,3,170.0
9126,others,2095.0,3.0,3,142.0
9128,others,1600.0,2.0,3,88.0
9129,others,1674.0,3.0,3,90.0
9131,others,780.0,2.0,2,72.0
9132,others,1250.0,2.0,2,110.0
9133,others,1350.0,4.0,4,160.0
9134,others,620.0,2.0,1,48.0
9136,others,500.0,1.0,1,20.0
9137,others,1280.0,2.0,3,100.0
9138,others,1650.0,3.0,3,110.0
9142,others,1100.0,2.0,2,60.0
9143,others,1044.0,2.0,2,85.0
9145,others,840.0,1.0,2,99.0
9146,others,1424.0,2.0,3,75.0
9150,others,3870.0,4.0,4,411.0
9152,others,1835.0,3.0,3,175.0
9153,others,1257.0,2.0,2,93.0
9156,others,425.0,1.0,1,15.0
9160,others,2380.0,4.0,4,242.0
9161,others,1536.0,3.0,3,104.0
9162,others,900.0,1.0,2,70.0
9163,others,1517.0,2.0,2,125.0
9166,others,1512.0,3.0,3,80.0
9169,others,1325.0,2.0,2,73.0
9171,others,1365.0,2.0,3,72.0
9172,others,3602.0,4.0,4,280.0
9174,others,2159.0,3.0,3,120.0
9175,others,1200.0,3.0,3,72.0
9176,others,1850.0,3.0,6,175.0
9177,others,510.0,1.0,1,34.0
9178,others,1166.0,2.0,2,65.0
9179,others,2700.0,2.0,3,260.0
9180,others,1350.0,2.0,3,175.0
9184,others,1309.0,2.0,2,80.0
9185,others,2400.0,3.0,3,310.0
9186,others,940.0,2.0,2,56.0
9188,others,2340.0,4.0,4,145.0
9189,others,1200.0,1.0,2,81.0
9191,others,1645.0,3.0,3,95.0
9193,others,1730.0,3.0,3,93.0
9195,others,1000.0,2.0,2,63.0
9198,others,1998.0,3.0,3,117.0
9200,others,1842.0,3.0,3,115.0
9203,others,527.0,1.0,1,35.0
9205,others,1804.0,3.0,3,150.0
9206,others,1350.0,3.0,3,81.0
9208,others,3000.0,3.0,4,300.0
9212,others,2900.0,4.0,4,200.0
9214,others,3293.0,5.0,4,425.0
9216,others,3197.0,5.0,4,335.0
9217,others,1250.0,2.0,2,95.0
9218,others,1200.0,4.0,4,110.0
9220,others,2400.0,4.0,6,170.0
9222,others,1260.0,2.0,3,95.0
9224,others,600.0,1.0,1,45.0
9226,others,672.0,1.0,1,27.0
9227,others,1280.0,3.0,3,87.0
9228,others,3750.0,6.0,5,295.0
9230,others,1567.0,3.0,3,100.0
9231,others,2350.0,3.0,3,210.0
9232,others,1057.0,2.0,2,65.0
9234,others,1760.0,3.0,3,115.0
9236,others,560.0,1.0,1,19.0
9239,others,957.0,2.0,2,54.5
9241,others,520.0,2.0,1,29.0
9242,others,1165.0,2.0,2,88.5
9243,others,1950.0,3.0,3,230.0
9244,others,600.0,1.0,1,58.0
9245,others,1392.0,2.0,2,130.0
9246,others,1000.0,1.0,1,19.0
9248,others,375.0,1.0,1,40.0
9250,others,2000.0,2.0,2,120.0
9255,others,1842.0,3.0,3,115.0
9262,others,1130.0,2.0,2,74.0
9263,others,1407.0,2.0,2,83.87
9265,others,1350.0,4.0,4,160.0
9266,others,2375.0,3.0,4,260.0
9267,others,1200.0,2.0,2,67.0
9268,others,1872.0,3.0,3,152.0
9269,others,1400.0,3.0,3,90.0
9270,others,4000.0,12.0,10,160.0
9271,others,812.0,1.0,1,26.0
9273,others,2700.0,4.0,4,350.0
9275,others,600.0,2.0,1,35.0
9285,others,1600.0,3.0,3,125.0
9291,others,1250.0,2.0,2,75.0
9294,others,1800.0,4.0,3,115.0
9296,others,1499.0,3.0,3,89.0
9300,others,1050.0,2.0,2,65.0
9301,others,552.5,1.0,1,13.26
9302,others,905.0,2.0,2,50.0
9303,others,1101.0,2.0,2,66.0
9308,others,3155.0,3.0,3,315.0
9311,others,2357.0,3.0,3,135.0
9312,others,1865.0,3.0,3,139.0
9316,others,1490.0,2.0,2,150.0
9318,others,1464.0,2.0,3,135.0
9319,others,1365.0,3.0,3,80.0
9321,others,1200.0,2.0,2,75.0
9322,others,1707.0,3.0,3,171.0
9324,others,565.0,1.0,1,33.0
9325,others,630.0,2.0,1,70.0
9326,others,1000.0,2.0,2,55.0
9329,others,2400.0,4.0,3,130.0
9332,others,1100.0,2.0,2,70.0
9335,others,420.0,1.0,1,23.5
9338,others,1225.0,2.0,2,71.05
9339,others,2400.0,2.0,3,300.0
9340,others,1350.0,4.0,4,90.0
9341,others,775.0,1.0,1,34.1
9342,others,1732.5,3.0,3,91.855
9344,others,3760.0,2.0,2,280.0
9345,others,3071.0,4.0,3,300.0
9350,others,1101.0,2.0,2,66.0
9353,others,1620.0,3.0,3,95.0
9355,others,560.0,1.0,1,21.0
9359,others,1110.0,2.0,2,110.0
9360,others,2250.0,3.0,3,180.0
9362,others,1485.0,3.0,3,78.0
9363,others,1350.0,2.0,1,45.0
9364,others,1209.0,2.0,2,100.0
9365,others,1500.0,3.0,3,95.0
9367,others,1000.0,2.0,2,60.0
9369,others,1200.0,4.0,4,130.0
9370,others,1700.0,3.0,3,110.0
9371,others,2250.0,3.0,3,199.0
9372,others,3700.0,4.0,4,314.0
9374,others,730.0,1.0,2,52.0
9375,others,1405.0,3.0,3,169.0
9376,others,4800.0,6.0,4,420.0
9377,others,700.0,1.0,1,35.0
9380,others,500.0,1.0,1,16.0
9381,others,1600.0,3.0,3,180.0
9383,others,648.0,1.0,1,34.0
9384,others,1720.0,2.0,3,126.0
9387,others,1080.0,2.0,2,64.0
9389,others,1100.0,2.0,2,61.0
9392,others,535.0,1.0,1,35.0
9397,others,1465.0,2.0,3,88.0
9398,others,1198.0,2.0,2,65.0
9399,others,1145.0,2.0,2,63.0
9400,others,3420.0,3.0,4,410.0
9401,others,1280.0,2.0,2,75.0
9402,others,680.0,3.0,2,60.0
9404,others,1738.0,3.0,3,110.0
9405,others,960.0,2.0,2,55.0
9406,others,800.0,1.0,1,29.5
9407,others,1286.0,2.0,3,68.0
9408,others,1310.0,2.0,2,111.0
9410,others,1500.0,3.0,3,90.0
9412,others,1050.0,2.0,2,110.0
9413,others,1541.0,2.0,2,181.0
9414,others,1275.0,2.0,2,105.0
9416,others,2048.0,3.0,3,206.0
9419,others,3600.0,4.0,4,330.0
9421,others,1300.0,3.0,3,170.0
9422,others,2320.0,2.0,3,160.0
9423,others,1237.0,3.0,3,78.0
9430,others,1200.0,2.0,4,140.0
9432,others,1105.0,2.0,2,80.0
9433,others,753.0,3.0,2,59.5
9435,others,1160.0,2.0,2,75.0
9436,others,1257.0,2.0,2,105.0
9440,others,1200.0,4.0,4,130.0
9443,others,1155.0,2.0,2,65.0
9447,others,3900.0,5.0,4,415.0
9448,others,984.0,2.0,2,125.0
9449,others,1148.0,2.0,2,69.0
9450,others,1719.0,3.0,3,110.0
9452,others,3000.0,4.0,4,264.0
9454,others,1335.0,2.0,2,110.0
9455,others,1320.0,2.0,2,90.0
9460,others,1230.0,2.0,2,68.0
9463,others,4560.0,5.0,4,430.0
9465,others,1555.0,3.0,3,100.0
9468,others,1950.0,3.0,3,125.0
9470,others,3000.0,4.0,5,300.0
9471,others,1135.0,2.0,2,68.0
9472,others,700.0,1.0,1,35.0
9475,others,1560.0,2.0,3,125.0
9477,others,1332.0,2.0,2,101.0
9478,others,1012.0,2.0,2,59.0
9479,others,1245.0,2.0,2,120.0
9481,others,1485.0,2.0,3,110.0
9484,others,1489.0,2.0,2,101.0
9485,others,2800.0,4.0,4,365.0
9488,others,1600.0,2.0,3,90.0
9489,others,3400.0,4.0,4,275.0
9491,others,3000.0,6.0,6,300.0
9493,others,1903.0,3.0,3,165.0
9495,others,2996.0,4.0,4,200.0
9500,others,551.0,1.0,1,30.0
9502,others,550.0,1.0,1,16.0
9505,others,1780.0,3.0,3,100.0
9508,others,2357.0,3.0,3,135.0
9509,others,1310.0,3.0,3,90.0
9510,others,1400.0,2.0,3,80.0
9511,others,1625.0,3.0,3,120.0
9514,others,1603.0,2.0,3,125.0
9515,others,2180.0,3.0,3,285.0
9516,others,450.0,1.0,1,30.0
9518,others,3000.0,4.0,4,301.0
9521,others,1275.0,2.0,2,69.0
9522,others,3750.0,6.0,5,295.0
9525,others,1623.0,3.0,3,155.0
9526,others,450.0,1.0,1,20.0
9529,others,1200.0,4.0,4,115.0
9530,others,1232.0,3.0,3,96.0
9532,others,900.0,1.0,1,52.3
9535,others,1280.0,2.0,2,120.0
9540,others,991.0,2.0,2,64.0
9541,others,1200.0,2.0,2,110.0
9542,others,1400.0,2.0,3,78.0
9544,others,2895.5,2.0,4,246.0
9546,others,900.0,3.0,3,79.0
9547,others,2648.0,3.0,3,238.0
9548,others,5400.0,4.0,5,700.0
9550,others,1475.0,3.0,3,80.0
9551,others,1788.0,3.0,3,164.0
9552,others,1721.0,3.0,3,93.0
9556,others,2400.0,2.0,2,228.0
9557,others,4800.0,4.0,4,420.0
9559,others,1163.0,2.0,2,68.0
9560,others,801.0,1.0,1,33.645
9561,others,1300.0,2.0,3,80.0
9562,others,1009.0,2.0,2,65.0
9566,others,998.0,2.0,2,65.0
9567,others,2400.0,3.0,3,250.0
9568,others,1354.0,2.0,3,98.0
9569,others,2560.0,4.0,3,310.0
9570,others,1040.0,2.0,2,78.0
9574,others,1907.0,2.0,3,200.0
9575,others,1330.0,2.0,2,80.0
9576,others,2330.0,5.0,4,175.0
9577,others,4446.0,3.0,3,410.0
9578,others,1320.0,2.0,3,95.0
9586,others,2200.0,2.0,4,150.0
9587,others,1092.0,3.0,3,95.0
9588,others,1340.0,2.0,2,73.0
9594,others,1500.0,4.0,4,105.0
9596,others,1130.0,2.0,2,75.0
9599,others,1113.0,2.0,2,70.0
9600,others,1900.0,3.0,3,190.0
9604,others,1200.0,4.0,4,110.0
9605,others,1630.0,3.0,3,131.0
9606,others,1050.0,2.0,1,41.0
9609,others,3210.0,4.0,3,380.0
9610,others,5425.0,13.0,13,275.0
9611,others,1200.0,4.0,4,135.0
9616,others,4041.0,4.0,4,345.0
9617,others,1200.0,4.0,4,130.0
9618,others,620.0,1.0,1,25.0
9619,others,1210.0,2.0,2,75.0
9620,others,2400.0,3.0,3,252.0
9623,others,1200.0,1.0,2,70.0
9625,others,1200.0,3.0,2,70.0
9627,others,1130.0,2.0,2,68.0
9628,others,1800.0,2.0,3,230.0
9632,others,2750.0,5.0,3,275.0
9633,others,800.0,2.0,2,55.0
9634,others,2400.0,3.0,3,220.0
9637,others,1244.0,2.0,2,95.0
9638,others,1500.0,4.0,3,180.0
9639,others,1200.0,2.0,2,75.0
9640,others,400.0,2.0,1,50.0
9642,others,2159.0,3.0,3,120.0
9644,others,1200.0,1.0,1,48.0
9646,others,1400.0,2.0,2,100.0
9650,others,1450.0,2.0,2,90.0
9653,others,10030.0,1.0,1,150.0
9654,others,2500.0,4.0,3,140.0
9655,others,3600.0,4.0,4,225.0
9656,others,2300.0,3.0,3,280.0
9657,others,1301.0,2.0,2,120.0
9661,others,925.0,2.0,2,55.0
9662,others,3900.0,3.0,3,250.0
9663,others,1400.0,2.0,2,160.0
9664,others,1715.0,3.0,3,95.0
9665,others,703.0,2.0,2,60.0
9668,others,1300.0,3.0,3,170.0
9669,others,1200.0,4.0,3,156.0
9670,others,1073.0,2.0,2,72.0
9673,others,600.0,1.0,1,20.0
9674,others,4382.0,4.0,4,400.0
9676,others,1030.0,2.0,3,77.25
9677,others,703.0,2.0,2,49.5
9678,others,1254.0,2.0,3,70.0
9680,others,1293.0,2.0,2,80.0
9683,others,1000.0,2.0,2,66.0
9684,others,1864.0,3.0,3,115.0
9685,others,1200.0,2.0,2,135.0
9687,others,2400.0,4.0,4,150.0
9688,others,2285.0,4.0,3,165.0
9692,others,1525.0,2.0,3,91.48
9693,others,975.0,2.0,2,60.0
9696,others,1500.0,2.0,1,85.0
9700,others,1200.0,4.0,2,138.0
9701,others,1100.0,2.0,2,68.0
9702,others,5000.0,5.0,4,325.0
9703,others,4000.0,6.0,6,460.0
9707,others,2950.0,4.0,4,250.0
9709,others,1464.0,2.0,3,115.0
9710,others,1385.0,3.0,3,90.0
9715,others,1415.0,2.0,2,120.0
9717,others,1537.0,3.0,3,81.0
